race,age,engnat,gender,hand,source,country,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,race_cat,gender_cat,O,C,E,A,N,E_pct,A_pct,C_pct,N_pct,O_pct
13,19,2,2,1,1,PK,2,4,4,4,5,4,4,5,1,4,5,4,4,4,4,4,3,4,4,4,1,4,5,4,5,5,5,4,5,5,4,2,2,2,5,1,5,2,4,4,4,4,4,4,4,4,5,1,2,5,Other,female,37,31,37,43,40,74,70,37,88,35
1,33,1,1,1,1,JP,2,2,3,3,2,3,2,2,2,3,5,5,5,5,5,2,5,5,3,5,2,3,2,2,1,2,2,2,2,3,3,5,2,5,3,2,2,4,2,4,5,5,4,3,3,3,4,3,1,3,Mixed Race,male,34,32,24,21,45,27,2,42,96,20
3,21,1,2,1,5,US,4,5,5,4,4,4,4,5,4,4,2,4,1,3,3,3,3,4,3,4,4,4,4,5,5,4,5,4,5,4,3,3,4,4,4,4,3,4,3,3,4,5,4,4,4,5,4,4,4,4,Caucasian (European),female,42,35,43,44,30,91,76,57,54,64
3,16,1,1,1,1,US,3,4,4,4,4,5,2,4,4,2,3,2,1,2,2,1,2,2,1,2,4,4,2,5,5,4,4,4,5,3,2,3,3,2,3,3,4,1,3,3,3,4,4,4,3,3,3,3,5,4,Caucasian (European),male,36,27,36,40,18,71,54,19,10,29
3,52,1,2,1,2,US,3,2,3,3,4,2,4,3,3,5,4,4,3,3,4,5,3,4,4,4,5,3,5,5,5,5,5,5,5,5,3,2,5,3,3,3,3,2,4,5,5,5,3,5,5,3,5,5,3,2,Caucasian (European),female,41,33,32,48,38,57,93,47,83,58
3,26,1,2,1,5,US,2,4,2,2,2,4,1,1,1,1,1,3,1,3,2,2,2,4,2,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,4,5,4,4,4,4,4,4,3,3,4,4,4,5,4,Caucasian (European),female,39,39,20,31,23,15,14,76,26,46
11,29,1,1,1,1,US,2,3,4,3,3,4,3,2,3,3,3,3,4,2,4,5,4,4,3,4,4,5,4,5,4,4,4,5,5,4,5,4,4,4,2,4,4,4,4,4,3,4,4,4,3,4,3,2,4,3,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",male,34,39,30,44,36,49,76,76,77,20
4,23,2,2,1,5,IN,1,5,3,2,4,3,1,4,2,1,1,2,1,5,1,1,1,1,1,1,2,3,5,4,2,4,4,5,5,5,2,3,4,4,3,2,1,2,2,3,1,4,5,2,3,4,3,1,3,2,Caucasian (Indian),female,28,26,26,39,15,34,48,16,5,4
1,16,1,2,1,1,US,1,3,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,5,5,5,5,1,3,5,5,1,3,5,3,1,1,1,5,1,3,1,5,5,5,1,5,1,1,5,1,Mixed Race,female,30,24,16,44,14,7,76,10,3,8
11,13,1,2,1,1,AU,1,4,3,1,2,5,2,2,1,2,4,4,4,5,4,5,3,4,4,5,2,5,1,2,4,2,5,2,4,2,4,1,5,2,1,2,2,3,2,1,5,5,5,5,5,5,4,5,3,4,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,46,23,23,29,42,23,10,7,92,86
3,31,1,2,1,1,CA,1,2,3,4,3,3,3,3,5,3,1,2,1,1,2,3,3,4,2,1,4,4,5,4,4,4,4,4,4,3,5,3,5,4,4,5,5,2,4,5,3,4,5,4,4,5,4,3,5,5,Caucasian (European),female,42,42,30,40,20,49,54,86,16,64
4,24,2,1,1,1,IN,1,1,2,1,2,1,2,1,4,1,2,2,1,2,1,2,1,4,4,2,1,2,2,1,1,2,2,1,1,5,4,2,2,2,2,2,2,4,1,5,2,5,5,5,5,4,5,2,5,5,Caucasian (Indian),male,43,26,16,18,21,7,1,16,19,70
6,20,1,1,3,1,CA,1,2,5,1,1,1,1,1,1,1,5,5,5,5,3,5,5,5,5,5,1,1,5,1,1,3,1,3,1,1,4,5,5,5,4,3,5,5,2,5,5,3,3,2,5,1,5,5,5,5,"Caucasian (North African, Other)",male,39,43,15,18,48,5,1,89,98,46
4,29,2,1,1,1,IN,5,2,4,1,3,2,2,3,3,1,3,3,1,4,2,3,2,3,3,3,1,4,5,5,4,4,3,5,5,3,4,5,5,5,3,3,3,3,4,3,4,5,3,5,5,4,5,2,3,5,Caucasian (Indian),male,41,38,26,39,27,34,48,72,42,58
3,22,1,2,1,2,AU,1,3,1,1,3,3,1,1,1,1,3,4,2,2,3,5,5,5,4,2,5,4,5,4,4,5,5,4,4,1,4,4,5,4,2,5,4,5,4,5,5,2,3,4,4,3,4,5,5,3,Caucasian (European),female,38,42,16,41,35,7,59,86,74,40
3,18,1,2,1,5,US,3,5,5,5,5,5,5,2,3,2,3,4,2,4,3,5,4,5,4,5,5,4,5,5,5,4,5,5,3,4,4,4,5,4,3,4,4,5,5,3,3,4,4,4,4,5,4,2,4,4,Caucasian (European),female,38,41,40,45,39,83,80,83,86,40
3,25,1,1,1,5,US,3,1,3,2,4,3,3,3,4,2,4,4,4,3,3,3,4,3,3,4,5,4,2,5,4,4,5,3,4,4,4,2,3,4,2,4,3,4,1,4,3,4,2,4,3,4,4,2,5,3,Caucasian (European),male,34,31,28,40,35,41,54,37,74,20
12,32,2,2,1,1,US,3,3,3,3,5,5,1,1,5,1,1,5,1,4,1,3,5,5,2,1,1,5,5,5,5,5,1,1,5,5,3,5,4,5,1,3,5,5,3,5,3,5,5,1,5,4,3,5,5,5,"West African, Bushmen, Ethiopian",female,41,39,30,38,28,49,42,76,46,58
11,17,2,1,1,1,IN,2,3,2,3,2,3,2,4,3,1,2,4,2,2,2,2,2,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,2,4,3,3,2,2,3,2,3,5,4,4,3,3,4,4,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",male,35,30,25,31,24,30,14,32,30,25
3,29,2,1,1,1,AU,3,2,5,5,5,4,5,4,5,5,4,4,3,3,3,4,3,3,4,3,3,5,3,3,3,3,5,3,3,5,4,4,5,5,3,5,5,3,2,5,4,5,4,5,5,5,5,5,4,5,Caucasian (European),male,47,41,43,36,34,91,32,83,70,90
1,26,1,2,1,5,US,3,4,5,4,5,4,5,4,4,3,2,4,1,3,3,2,2,3,2,2,5,5,4,4,5,4,5,3,4,4,4,2,4,3,2,4,5,4,3,4,3,4,3,4,3,3,4,2,5,4,Mixed Race,female,35,35,41,43,24,86,70,57,30,25
3,14,1,2,2,1,AU,4,5,2,3,4,5,4,4,5,1,1,2,1,2,4,2,2,3,2,2,4,2,2,2,4,3,2,3,4,4,2,3,5,3,1,5,4,4,3,3,3,2,3,4,3,2,5,2,5,4,Caucasian (European),female,33,33,37,30,21,74,12,47,19,17
3,13,2,1,1,1,SE,2,4,3,3,4,4,2,3,4,4,5,5,5,5,4,2,2,2,1,5,1,2,1,1,2,1,1,1,1,4,2,2,3,1,2,1,1,2,1,3,5,3,5,2,5,5,5,4,1,5,Caucasian (European),male,40,18,33,15,36,60,0,1,77,52
3,34,1,1,1,1,AU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,5,5,5,1,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Caucasian (European),male,50,46,10,38,14,0,42,95,3,98
11,22,2,2,1,1,PH,3,3,3,3,2,3,2,3,2,4,3,2,1,2,4,2,4,2,4,3,3,3,4,3,4,3,3,3,2,2,4,3,4,5,2,3,3,3,4,3,3,3,3,3,3,3,3,2,2,3,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,28,34,28,30,27,41,12,52,42,4
3,16,1,2,1,1,CA,4,4,5,4,5,2,5,5,5,5,5,4,5,2,5,5,4,4,1,4,1,4,1,2,1,1,4,2,1,4,4,5,4,1,3,5,3,2,4,3,4,5,4,5,5,4,5,4,4,5,Caucasian (European),female,45,34,44,21,39,93,2,52,86,81
6,19,1,2,1,5,US,4,5,5,3,5,3,5,3,1,3,1,5,1,2,2,1,1,3,1,4,5,5,5,5,5,5,5,5,5,4,3,1,4,1,1,1,1,2,1,3,4,3,5,3,4,5,3,3,5,4,"Caucasian (North African, Other)",female,39,18,37,49,21,74,96,1,19,46
13,18,1,2,1,1,US,3,2,5,4,4,4,3,4,4,2,1,4,2,4,2,2,1,2,1,2,5,5,3,4,3,4,4,3,5,4,2,4,4,3,2,3,4,4,4,3,1,4,5,5,3,4,4,2,5,2,Other,female,35,33,35,40,21,68,54,47,19,25
11,25,1,2,1,1,PH,4,2,5,5,5,5,5,5,4,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,5,5,4,5,1,5,5,5,5,1,5,5,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,41,46,45,49,45,94,96,95,96,58
4,23,2,2,1,1,IN,3,4,4,4,4,4,3,3,5,4,2,4,3,2,4,3,4,2,2,4,2,4,5,4,4,5,4,3,5,3,3,4,3,4,2,3,1,3,2,2,4,2,3,2,4,4,4,4,4,4,Caucasian (Indian),female,35,27,38,39,30,77,48,19,54,25
6,31,1,1,1,1,CA,4,4,4,1,4,4,4,2,4,2,5,4,4,5,4,4,4,5,4,5,4,3,3,3,3,3,3,3,4,2,4,5,4,5,1,5,5,4,4,4,4,5,4,4,5,2,5,4,3,5,"Caucasian (North African, Other)",male,41,41,33,31,44,60,14,83,95,58
3,31,2,2,1,1,CA,1,5,2,1,3,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,5,4,4,5,5,5,5,5,5,3,1,1,4,5,1,3,4,3,1,5,5,5,5,5,3,5,5,4,5,4,Caucasian (European),female,46,28,21,46,11,18,85,23,0,86
4,18,2,2,1,1,IN,1,1,3,1,1,1,1,1,1,1,1,5,2,3,1,1,2,2,1,2,5,5,5,5,5,5,4,5,4,3,1,1,3,1,4,1,1,4,2,4,4,2,3,4,4,3,4,4,4,3,Caucasian (Indian),female,35,22,12,46,20,2,85,6,16,25
4,23,1,2,1,1,IN,5,5,4,3,4,4,4,4,2,2,2,2,2,3,4,2,2,4,2,2,1,4,4,4,4,4,4,2,4,4,2,4,2,2,2,5,1,2,1,3,5,2,3,4,3,5,4,2,4,3,Caucasian (Indian),female,35,24,37,35,25,74,27,10,34,25
4,18,2,2,1,1,IN,5,4,5,3,5,5,3,4,5,4,4,5,4,2,5,5,2,2,3,4,2,3,2,2,3,5,4,4,3,4,3,5,5,2,5,1,4,5,1,5,5,5,5,4,5,3,5,3,3,4,Caucasian (Indian),female,42,36,43,32,36,91,17,62,77,64
3,32,1,1,1,1,US,1,4,3,4,3,3,1,4,3,2,4,4,2,2,3,2,4,4,2,3,5,4,3,4,4,4,4,4,2,2,2,2,4,3,1,3,3,4,4,4,4,4,2,5,4,4,4,3,4,3,Caucasian (European),male,37,30,28,36,30,41,32,32,54,35
13,25,1,1,2,2,ZA,1,1,5,3,5,3,3,1,1,1,5,5,5,3,5,4,5,4,5,4,5,1,5,2,4,2,5,3,3,5,5,5,5,5,5,5,3,3,5,4,1,5,4,5,5,5,5,3,3,5,Other,male,41,45,24,35,45,27,27,93,96,58
4,19,2,1,1,5,IN,3,2,5,4,4,4,4,4,5,3,4,4,1,4,5,4,4,5,4,4,1,5,3,5,5,5,5,4,5,4,4,3,5,4,3,2,4,4,1,3,5,5,5,5,5,5,5,5,5,5,Caucasian (Indian),male,50,33,38,42,39,77,65,47,86,98
3,16,1,2,3,1,AU,3,3,4,4,3,3,4,4,4,3,2,4,3,3,4,3,4,4,4,4,4,5,5,4,4,4,5,4,5,5,3,3,4,4,3,4,4,3,4,4,4,4,5,5,4,5,4,4,5,5,Caucasian (European),female,45,36,35,45,35,68,80,62,74,81
1,51,1,1,1,1,US,1,3,1,1,3,3,1,1,1,1,1,2,1,1,2,3,4,3,2,1,5,4,5,5,5,5,5,5,5,3,3,3,5,1,3,5,5,4,3,4,5,1,4,1,2,2,4,5,5,2,Mixed Race,male,31,36,16,47,20,7,90,62,16,10
3,64,1,1,1,2,AU,4,5,5,4,4,4,5,3,4,3,3,3,2,3,4,3,5,5,2,3,4,5,4,4,4,5,5,4,4,4,5,5,4,5,4,5,5,5,5,5,3,4,3,4,5,5,4,3,4,5,Caucasian (European),male,40,48,41,43,33,86,70,98,66,52
3,24,1,2,1,1,US,4,5,5,4,5,5,5,5,5,1,3,3,1,2,3,3,1,2,2,4,5,5,3,5,5,5,5,5,5,5,4,2,5,2,3,2,3,5,4,5,3,5,5,5,4,5,5,3,5,5,Caucasian (European),female,45,35,44,48,24,93,93,57,30,81
12,29,2,1,1,5,KR,4,3,5,3,4,3,2,2,5,1,4,2,3,3,4,3,4,4,3,4,4,5,4,4,3,4,4,4,4,5,4,3,5,4,3,5,3,4,4,4,4,4,4,2,3,4,4,3,5,5,"West African, Bushmen, Ethiopian",male,38,39,32,41,34,57,59,76,70,40
3,14,1,1,1,1,AU,2,1,2,1,2,1,2,1,1,2,2,2,1,4,4,3,3,4,3,2,4,5,5,5,5,4,5,4,4,5,1,4,2,3,2,2,3,1,1,3,5,4,3,4,2,4,3,5,5,3,Caucasian (European),male,38,22,15,46,28,5,85,6,46,40
3,47,1,2,1,1,GB,3,4,5,4,5,5,4,3,4,3,4,4,3,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3,2,4,5,2,2,3,3,5,2,5,5,4,1,4,5,Caucasian (European),female,37,35,40,50,43,83,98,57,94,35
13,24,2,1,1,1,IN,5,5,5,3,5,4,5,3,4,5,4,4,1,4,4,5,2,4,4,4,4,5,5,4,5,3,5,5,5,5,4,2,4,3,3,5,5,3,3,4,4,3,5,3,4,5,4,3,3,4,Other,male,38,36,44,46,36,93,85,62,77,40
3,23,1,2,1,5,CA,4,3,3,3,2,3,5,1,1,3,1,3,1,2,2,1,3,3,2,5,5,3,5,5,4,5,3,4,5,5,4,5,4,5,4,5,5,3,5,4,2,4,3,3,4,3,2,3,3,4,Caucasian (European),female,31,44,28,44,23,41,76,91,26,10
13,35,1,2,3,2,US,4,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,5,3,3,4,3,3,3,3,3,4,3,3,4,5,4,3,4,5,3,3,4,5,3,4,3,3,5,4,3,3,4,Other,female,37,38,32,32,38,57,17,72,83,35
3,29,1,2,1,1,AU,4,5,2,5,5,4,5,4,5,5,1,2,1,4,1,1,2,4,4,5,5,5,5,5,5,5,5,4,5,5,3,1,1,2,5,1,3,3,2,2,4,1,4,4,4,4,2,4,5,4,Caucasian (European),female,36,23,44,49,25,93,96,7,34,29
3,22,1,2,1,1,US,1,4,2,3,4,3,3,3,2,4,3,3,2,3,3,4,3,3,4,3,3,2,2,2,2,1,2,2,1,4,3,4,3,2,2,4,5,3,2,3,5,5,2,5,4,2,4,4,4,2,Caucasian (European),female,37,31,29,21,31,45,2,37,58,35
3,27,2,2,2,5,CH,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,5,4,4,3,3,3,4,2,3,2,5,1,1,2,5,2,3,4,5,5,5,5,4,5,5,5,5,5,Caucasian (European),female,49,28,14,36,11,4,32,23,0,96
11,19,1,2,1,1,AU,3,5,3,4,3,4,4,3,3,1,1,2,1,3,2,4,3,4,4,4,2,4,5,2,2,3,4,4,4,3,3,1,5,3,2,4,5,3,3,3,3,5,4,5,3,4,4,3,5,3,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,39,32,33,33,28,60,20,42,46,46
3,25,2,2,1,1,NL,1,3,2,2,2,2,2,1,2,2,2,3,1,4,4,3,3,4,2,4,4,4,5,4,3,4,3,4,3,4,5,5,5,4,3,4,5,5,4,4,4,3,4,2,4,4,4,2,5,4,Caucasian (European),female,36,44,19,38,30,13,42,91,54,29
13,1976,2,1,1,5,KR,1,3,4,5,4,3,3,4,2,5,4,4,3,2,4,4,5,4,5,3,2,4,5,3,4,2,4,3,4,2,4,3,5,4,2,5,3,3,5,4,3,4,4,3,4,5,4,3,3,4,Other,male,37,38,34,33,38,64,20,72,83,35
11,23,2,2,1,5,AU,3,2,4,3,4,4,5,3,4,3,2,3,2,3,4,4,2,2,2,4,5,5,4,5,5,4,5,5,5,4,2,1,5,3,2,4,4,5,4,5,4,5,4,5,3,4,4,4,5,4,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,42,35,35,47,28,68,90,57,46,64
11,23,2,1,1,1,ID,3,4,5,5,5,5,5,3,2,1,4,4,2,3,2,4,4,5,4,4,5,5,5,5,5,3,5,5,1,5,1,3,4,5,3,2,4,4,2,5,4,4,3,4,3,4,4,2,2,3,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",male,33,33,38,44,36,77,76,47,77,17
1,23,1,2,1,2,US,4,3,5,2,5,4,5,1,1,3,1,3,1,1,2,1,1,1,2,1,5,4,5,5,5,5,5,5,5,5,4,1,5,2,4,5,5,5,4,5,3,3,5,3,3,5,4,3,5,3,Mixed Race,female,37,40,33,49,14,60,96,80,3,35
4,33,2,1,1,1,IN,2,2,5,1,5,3,1,5,3,3,5,1,1,1,5,5,2,1,5,3,1,3,5,5,5,5,3,3,5,5,3,5,5,5,5,5,3,5,5,4,3,5,5,1,5,5,5,1,3,5,Caucasian (Indian),male,38,45,30,40,29,49,54,93,50,40
3,20,2,1,1,3,RS,4,4,3,1,4,4,3,1,2,4,5,5,2,3,4,5,5,5,5,3,2,4,5,3,4,1,3,3,2,4,3,2,4,3,2,4,1,3,3,3,3,3,3,3,3,3,3,1,3,3,Caucasian (European),male,28,28,30,31,42,49,14,23,92,4
3,42,1,2,2,5,AU,3,5,4,2,5,4,2,3,3,3,4,4,4,3,3,3,3,2,3,2,4,5,4,5,4,4,2,3,4,5,4,4,3,3,3,4,4,4,4,5,5,5,5,5,5,5,4,4,5,5,Caucasian (European),female,48,38,34,40,31,64,54,72,58,93
11,38,2,2,1,1,PH,4,5,5,5,4,4,5,3,5,2,3,5,1,3,2,3,5,5,5,3,5,1,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,5,5,5,5,5,5,3,4,5,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,46,47,42,45,35,88,80,97,74,86
3,29,2,2,1,2,GR,1,2,4,2,4,4,3,1,1,2,1,1,2,2,3,2,1,1,3,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,2,1,3,2,1,3,4,4,4,4,3,5,5,3,4,5,Caucasian (European),female,41,27,24,49,17,27,96,19,8,58
11,14,2,1,1,1,AU,3,5,4,4,5,5,5,5,5,4,2,3,2,2,1,2,3,3,4,2,5,5,3,5,5,5,5,5,4,3,3,2,3,2,3,1,2,1,2,2,5,4,4,4,3,3,2,3,4,3,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",male,35,21,45,45,24,94,80,4,30,25
11,18,2,2,1,1,PH,1,4,4,5,4,5,3,4,4,3,3,5,2,4,2,2,2,2,2,2,5,4,5,5,5,5,4,3,5,4,4,2,4,2,4,1,4,4,2,4,5,3,4,5,4,5,4,4,5,5,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,44,31,37,45,26,74,80,37,37,75
3,22,1,1,1,5,US,4,2,3,3,4,5,4,2,4,4,2,4,2,1,3,2,1,1,2,2,4,4,5,5,2,4,3,3,4,5,3,5,5,4,4,1,5,4,4,5,5,5,5,5,5,5,4,4,5,5,Caucasian (European),male,48,40,35,39,20,68,48,80,16,93
3,33,2,1,1,1,AR,2,4,5,5,5,4,3,1,2,1,5,5,4,1,4,5,3,5,5,4,2,3,3,4,3,3,3,5,3,5,5,5,5,5,4,3,5,5,2,5,5,5,5,5,4,5,5,4,5,5,Caucasian (European),male,48,44,32,34,41,57,23,91,90,93
3,16,1,1,1,1,GB,3,3,3,3,3,2,4,4,4,3,3,4,4,1,2,4,4,3,4,5,4,3,4,3,4,3,4,3,4,3,4,4,2,4,3,3,2,4,3,3,3,3,4,4,4,5,4,4,3,4,Caucasian (European),male,38,32,32,35,34,57,27,42,70,40
3,25,1,2,1,1,NL,5,5,5,5,5,5,5,4,4,5,4,4,2,3,1,3,4,3,4,4,5,5,3,5,5,5,5,5,5,5,4,2,5,3,2,3,5,3,4,4,5,5,5,3,4,5,5,5,4,4,Caucasian (European),female,45,35,48,48,32,98,93,57,62,81
1,24,1,2,1,1,US,3,5,5,2,5,5,4,4,4,4,1,3,1,4,1,5,5,5,3,4,4,4,5,5,3,4,5,2,5,5,3,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,4,5,5,5,Mixed Race,female,48,44,41,42,32,86,65,91,62,93
4,29,2,1,1,1,IN,5,4,5,3,5,4,4,3,4,4,4,4,2,4,4,4,2,2,4,4,1,4,5,5,4,4,4,4,4,5,4,2,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,2,3,4,Caucasian (Indian),male,36,38,41,40,34,86,54,72,70,29
3,28,2,2,1,1,RO,3,4,4,1,4,5,4,2,4,2,3,2,2,3,2,1,2,4,3,2,2,5,4,4,3,4,3,4,4,3,3,2,4,1,4,2,3,2,5,5,4,1,4,2,4,5,5,4,5,5,Caucasian (European),female,39,31,33,36,24,60,32,37,30,46
3,20,2,2,1,1,RS,4,5,4,4,4,5,3,5,4,4,1,2,2,1,1,1,1,1,1,1,4,4,2,4,4,4,4,4,4,3,2,5,4,4,4,5,4,4,3,4,5,4,5,4,5,5,5,3,5,4,Caucasian (European),female,45,39,42,37,12,88,37,76,1,81
5,20,2,1,1,1,IL,1,2,3,3,3,2,1,4,3,3,5,5,3,2,4,3,4,4,4,4,1,2,3,1,1,2,3,1,5,2,3,3,5,2,1,5,2,2,3,3,5,5,5,5,3,5,2,2,4,3,Caucasian (Middle East),male,39,29,25,21,38,30,2,27,83,46
12,25,2,1,1,1,ZA,4,4,4,4,4,5,5,4,4,4,3,4,2,2,3,4,5,5,5,5,2,4,3,4,2,1,3,4,4,4,2,1,3,1,1,1,1,1,1,1,5,5,5,5,5,5,3,5,5,5,"West African, Bushmen, Ethiopian",male,48,13,42,31,38,88,14,0,83,93
13,20,2,2,1,1,PH,2,4,2,2,3,4,2,5,2,3,2,3,1,1,2,3,1,2,1,2,5,5,2,5,4,5,4,5,5,4,3,4,5,3,2,4,4,3,2,4,3,3,4,3,3,4,4,2,5,3,Other,female,34,34,29,44,18,45,76,52,10,20
3,26,2,1,1,1,RO,4,1,4,2,3,4,2,1,3,2,4,3,4,4,4,5,2,2,5,5,4,4,5,4,2,3,4,3,4,4,5,3,4,4,4,4,4,5,4,3,3,4,4,4,4,4,4,2,4,4,Caucasian (European),male,37,40,26,37,38,34,37,80,83,35
3,36,1,1,1,1,GB,2,3,4,3,4,4,4,2,4,2,1,2,2,2,4,2,2,2,2,2,5,4,5,4,4,4,5,3,4,4,2,3,5,4,4,4,4,4,4,3,5,5,5,5,4,5,5,5,4,5,Caucasian (European),male,48,37,32,42,21,57,65,67,19,93
1,21,2,2,1,1,IT,4,5,4,4,4,4,2,2,5,2,4,4,4,1,4,3,3,5,2,5,4,1,2,4,5,1,5,4,4,4,4,1,1,4,4,4,4,3,2,5,4,4,1,2,4,1,5,2,5,4,Mixed Race,female,32,32,36,34,35,71,23,42,74,13
13,20,2,2,1,1,BE,3,3,3,1,2,2,1,2,1,2,4,4,1,3,5,4,3,3,3,3,2,3,5,5,4,4,4,4,5,4,5,5,3,1,4,1,2,3,3,3,2,3,5,4,3,5,3,3,3,5,Other,female,36,30,20,40,33,15,54,32,66,29
1,24,1,1,2,1,IT,4,4,4,4,5,4,4,4,4,4,5,4,3,3,4,4,3,3,3,3,4,4,3,5,4,4,2,3,4,2,3,2,4,3,3,2,5,2,4,2,3,3,4,3,1,4,3,4,3,4,Mixed Race,male,32,30,41,35,35,86,27,32,74,13
3,13,1,1,2,5,GB,1,5,3,5,5,5,5,3,1,3,1,5,3,1,1,5,2,3,1,5,1,1,3,1,3,1,2,3,1,1,5,1,4,1,1,1,3,3,1,1,1,5,1,1,3,3,3,1,1,3,Caucasian (European),male,22,21,36,17,27,71,0,4,42,0
13,14,1,1,1,5,GB,5,5,5,5,5,3,5,1,5,1,1,5,1,1,1,3,1,1,1,1,1,5,1,5,5,5,5,5,5,5,5,1,3,1,3,3,3,3,3,3,3,1,5,5,5,5,3,5,5,5,Other,male,42,28,40,42,16,83,65,23,6,64
4,33,2,1,1,1,GB,5,4,5,2,4,4,2,5,4,2,3,4,3,3,3,3,2,3,1,2,4,5,3,4,3,3,4,4,4,4,4,4,5,4,3,4,1,3,4,3,3,3,4,3,3,5,4,4,3,4,Caucasian (Indian),male,36,35,37,38,27,74,42,57,42,29
3,15,1,1,1,5,GB,5,5,4,5,5,5,5,1,5,2,1,3,1,5,1,2,1,2,2,3,5,5,1,5,5,4,5,5,5,5,2,5,3,3,1,3,5,3,2,2,1,2,4,3,3,5,3,1,5,4,Caucasian (European),male,31,29,42,45,21,88,80,27,19,10
3,43,1,2,1,2,US,2,5,3,4,5,5,2,5,5,1,1,3,1,3,3,3,2,3,2,4,5,4,5,5,5,5,5,4,5,5,3,1,4,4,1,1,3,4,3,3,5,5,5,5,3,5,5,3,5,3,Caucasian (European),female,44,27,37,48,25,74,93,19,34,75
4,21,2,2,1,1,IN,2,3,3,1,4,3,2,1,3,1,1,1,1,1,2,1,3,1,1,2,1,5,5,5,5,5,5,3,5,5,3,1,5,3,3,1,1,5,1,5,3,5,5,5,5,5,5,3,3,5,Caucasian (Indian),female,44,28,23,44,14,23,76,23,3,75
3,48,2,1,1,1,DK,1,1,2,1,2,1,1,1,1,1,3,3,3,1,3,3,4,4,2,3,3,3,2,3,3,3,3,2,3,2,2,3,3,3,3,4,3,3,2,3,4,4,5,5,3,1,4,4,3,4,Caucasian (European),male,37,29,12,27,29,2,7,27,50,35
3,43,1,2,1,5,US,1,3,4,2,3,4,4,2,1,2,5,4,5,3,4,4,5,5,5,3,5,5,4,4,5,5,5,5,5,3,1,4,4,4,2,2,3,4,3,1,3,2,3,3,3,5,5,1,5,4,Caucasian (European),female,34,28,26,46,43,34,85,23,94,20
4,31,2,1,1,1,IN,1,2,2,2,4,4,2,4,2,2,1,2,2,2,2,2,4,4,4,3,1,4,4,4,4,4,4,3,4,4,2,4,4,2,3,4,5,4,2,4,1,3,5,4,3,4,3,2,5,4,Caucasian (Indian),male,34,34,25,36,26,30,32,52,37,20
4,39,2,1,1,1,IN,1,4,3,3,3,3,1,5,4,3,1,3,4,3,1,1,1,1,2,3,2,5,1,4,5,5,4,3,2,3,2,5,3,1,3,3,4,2,1,3,3,3,3,3,3,1,1,3,3,2,Caucasian (Indian),male,25,27,30,34,20,49,23,19,16,1
13,28,2,2,1,1,GB,3,5,3,1,5,4,5,4,2,1,1,2,1,3,1,1,1,1,1,4,3,5,4,5,5,5,4,3,5,5,2,3,5,1,3,1,2,3,4,5,3,2,3,4,2,3,4,2,5,2,Other,female,30,29,33,44,16,60,76,27,6,8
3,31,2,1,1,1,DE,4,4,5,4,5,4,4,4,3,3,4,4,3,5,4,4,5,5,4,5,4,5,4,4,4,3,4,4,5,5,4,1,5,4,4,3,4,5,4,5,4,4,4,4,4,5,5,4,4,5,Caucasian (European),male,43,39,40,42,43,83,65,76,94,70
11,17,2,2,1,1,MY,3,3,3,3,3,3,3,3,3,1,1,3,2,2,3,2,2,2,2,2,1,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,"South East Asian (Chinese, Thai, Malay, Filipino, etc)",female,31,30,28,33,21,41,20,32,19,10
